Zip,City,State,Latitude,Longitude,Latitude Radians,Longitude Radians,Timezone,Daylight savings time flag,geopoint
58602,Dickinson,ND,46.820185,-102.663913,0.817166385,-1.791823305,-7,1,"46.820185, -102.663913"
58601,Dickinson,ND,46.878057,-102.8041,0.818176442,-1.79427003,-7,1,"46.878057, -102.8041"
58625,Dodge,ND,47.252561,-102.18789,0.824712769,-1.783515136,-7,1,"47.252561, -102.18789"
58673,Dodge,ND,47.304598,-102.203219,0.825620986,-1.783782678,-7,1,"47.304598, -102.203219"
58734,Donnybrook,ND,48.506446,-101.96379,0.846597191,-1.779603853,-6,1,"48.506446, -101.96379"
58735,Douglas,ND,47.869756,-101.49673,0.835484854,-1.771452119,-6,1,"47.869756, -101.49673"
58736,Drake,ND,47.916124,-100.38123,0.836294129,-1.751982971,-6,1,"47.916124, -100.38123"
58225,Drayton,ND,48.593133,-97.22272,0.848110165,-1.696856572,-6,1,"48.593133, -97.22272"
58532,Driscoll,ND,46.86485,-100.10694,0.817945936,-1.747195707,-6,1,"46.86485, -100.10694"
58626,Dunn Center,ND,47.346329,-102.61222,0.82634933,-1.790921092,-7,1,"47.346329, -102.61222"
58329,Dunseith,ND,48.855835,-100.03636,0.85269518,-1.745963854,-6,1,"48.855835, -100.03636"
58432,Eckelson,ND,46.892518,-98.375536,0.818428834,-1.716977007,-6,1,"46.892518, -98.375536"
58433,Edgeley,ND,46.366866,-98.72145,0.809254476,-1.723014345,-6,1,"46.366866, -98.72145"
58227,Edinburg,ND,48.527038,-97.90612,0.846956589,-1.708784152,-6,1,"48.527038, -97.90612"
58330,Edmore,ND,48.427738,-98.52492,0.845223477,-1.719584249,-6,1,"48.427738, -98.52492"
58331,Egeland,ND,48.65545,-99.11415,0.849197802,-1.729868253,-6,1,"48.65545, -99.11415"
58533,Elgin,ND,46.408171,-101.82853,0.809975384,-1.777243121,-7,1,"46.408171, -101.82853"
58436,Ellendale,ND,46.067077,-98.58044,0.80402217,-1.720553256,-6,1,"46.067077, -98.58044"
58228,Emerado,ND,47.882652,-97.35564,0.835709932,-1.699176463,-6,1,"47.882652, -97.35564"
58027,Enderlin,ND,46.630659,-97.6003,0.813858532,-1.703446586,-6,1,"46.630659, -97.6003"
58843,Epping,ND,48.278037,-103.39021,0.842610702,-1.804499579,-6,1,"48.278037, -103.39021"
58029,Erie,ND,47.118212,-97.38881,0.822367937,-1.699755389,-6,1,"47.118212, -97.38881"
58332,Esmond,ND,48.058376,-99.77766,0.838776894,-1.741448687,-6,1,"48.058376, -99.77766"
58229,Fairdale,ND,48.497876,-98.23678,0.846447616,-1.714555258,-6,1,"48.497876, -98.23678"
58627,Fairfield,ND,47.219032,-103.23327,0.824127578,-1.801760459,-7,1,"47.219032, -103.23327"
58030,Fairmount,ND,46.043951,-96.66927,0.803618546,-1.687197047,-6,1,"46.043951, -96.66927"
58109,Fargo,ND,46.82352,-96.8148,0.817224591,-1.689737025,-6,1,"46.82352, -96.8148"
58104,Fargo,ND,46.812118,-96.839,0.817025589,-1.690159394,-6,1,"46.812118, -96.839"
58103,Fargo,ND,46.860864,-96.81602,0.817876367,-1.689758318,-6,1,"46.860864, -96.81602"
58102,Fargo,ND,46.900348,-96.80016,0.818565493,-1.689481508,-6,1,"46.900348, -96.80016"
58105,Fargo,ND,46.9414,-96.967371,0.819281985,-1.692399891,-6,1,"46.9414, -96.967371"
58121,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58122,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58126,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58123,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58125,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58106,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58124,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58108,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58107,Fargo,ND,46.934596,-97.229718,0.819163233,-1.69697871,-6,1,"46.934596, -97.229718"
58293,Farmington,ND,48.528451,-97.504912,0.846981251,-1.701781751,-6,1,"48.528451, -97.504912"
58438,Fessenden,ND,47.652764,-99.61938,0.831697629,-1.73868618,-6,1,"47.652764, -99.61938"
58031,Fingal,ND,46.767912,-97.67144,0.816254049,-1.704688213,-6,1,"46.767912, -97.67144"
58230,Finley,ND,47.475797,-97.80427,0.828608973,-1.707006534,-6,1,"47.475797, -97.80427"
58535,Flasher,ND,46.501898,-101.24737,0.811611229,-1.767099965,-6,1,"46.501898, -101.24737"
58737,Flaxton,ND,48.917722,-102.40401,0.853775311,-1.787287142,-6,1,"48.917722, -102.40401"
58439,Forbes,ND,46.014472,-98.83181,0.80310404,-1.72494049,-6,1,"46.014472, -98.83181"
58231,Fordville,ND,48.214268,-97.82544,0.841497723,-1.70737602,-6,1,"48.214268, -97.82544"
58233,Forest River,ND,48.228707,-97.52498,0.841749731,-1.702132004,-6,1,"48.228707, -97.52498"
58032,Forman,ND,46.098941,-97.63549,0.804578302,-1.704060767,-6,1,"46.098941, -97.63549"
58033,Fort Ransom,ND,46.449141,-97.91961,0.810690445,-1.709019597,-6,1,"46.449141, -97.91961"
58335,Fort Totten,ND,47.968523,-99.02831,0.837208664,-1.728370062,-6,1,"47.968523, -99.02831"
58358,Fort Yates,ND,46.084899,-100.630803,0.804333223,-1.756338841,-6,1,"46.084899, -100.630803"
58538,Fort Yates,ND,46.062798,-100.72114,0.803947488,-1.757915519,-6,1,"46.062798, -100.72114"
58844,Fortuna,ND,48.894636,-103.75867,0.853372385,-1.810930419,-6,1,"48.894636, -103.75867"
58440,Fredonia,ND,46.310458,-99.13151,0.80826997,-1.730171242,-6,1,"46.310458, -99.13151"
58441,Fullerton,ND,46.163828,-98.38912,0.805710794,-1.717214092,-6,1,"46.163828, -98.38912"
58442,Gackle,ND,46.596847,-99.1616,0.813268401,-1.730696412,-6,1,"46.596847, -99.1616"
58035,Galesburg,ND,47.25098,-97.426,0.824685176,-1.700404477,-6,1,"47.25098, -97.426"
58036,Gardner,ND,47.15096,-96.96482,0.822939497,-1.692355368,-6,1,"47.15096, -96.96482"
58888,Garrison,ND,47.612579,-101.304214,0.830996269,-1.76809208,-6,1,"47.612579, -101.304214"
58540,Garrison,ND,47.646187,-101.52739,0.831582839,-1.771987236,-6,1,"47.646187, -101.52739"
58235,Gilby,ND,48.084335,-97.47238,0.839229964,-1.701213961,-6,1,"48.084335, -97.47238"
58630,Gladstone,ND,46.860364,-102.56782,0.81786764,-1.790146166,-7,1,"46.860364, -102.56782"
58236,Glasston,ND,48.714076,-97.44741,0.850221018,-1.700778152,-6,1,"48.714076, -97.44741"
58631,Glen Ullin,ND,46.759443,-101.83368,0.816106237,-1.777333005,-6,1,"46.759443, -101.83368"
58740,Glenburn,ND,48.485288,-101.22156,0.846227914,-1.766649496,-6,1,"48.485288, -101.22156"
58443,Glenfield,ND,47.435273,-98.63842,0.827901695,-1.721565198,-6,1,"47.435273, -98.63842"
58541,Golden Valley,ND,47.396933,-102.08106,0.827232536,-1.781650601,-7,1,"47.396933, -102.08106"
58632,Golva,ND,46.713628,-103.94995,0.815306614,-1.814268885,-7,1,"46.713628, -103.94995"
58444,Goodrich,ND,47.480027,-100.13717,0.8286828,-1.74772332,-6,1,"47.480027, -100.13717"
58445,Grace City,ND,47.54777,-98.80594,0.829865138,-1.724488974,-6,1,"47.54777, -98.80594"
58237,Grafton,ND,48.415911,-97.4096,0.845017057,-1.700118243,-6,1,"48.415911, -97.4096"
58201,Grand Forks,ND,47.899217,-97.05896,0.835999046,-1.693998421,-6,1,"47.899217, -97.05896"
58202,Grand Forks,ND,47.920679,-97.07228,0.836373628,-1.694230898,-6,1,"47.920679, -97.07228"
58203,Grand Forks,ND,47.938898,-97.08401,0.83669161,-1.694435626,-6,1,"47.938898, -97.08401"
58206,Grand Forks,ND,47.933481,-97.394446,0.836597065,-1.699853756,-6,1,"47.933481, -97.394446"
58207,Grand Forks,ND,47.933481,-97.394446,0.836597065,-1.699853756,-6,1,"47.933481, -97.394446"
58208,Grand Forks,ND,47.933481,-97.394446,0.836597065,-1.699853756,-6,1,"47.933481, -97.394446"
58204,Grand Forks AFB,ND,47.943847,-97.37255,0.836777986,-1.699471599,-6,1,"47.943847, -97.37255"
58205,Grand Forks AFB,ND,47.933481,-97.394446,0.836597065,-1.699853756,-6,1,"47.933481, -97.394446"
58371,Grandfield,ND,47.799663,-99.211615,0.834261501,-1.731569338,-6,1,"47.799663, -99.211615"
58038,Grandin,ND,47.251489,-96.98522,0.82469406,-1.692711415,-6,1,"47.251489, -96.98522"
58741,Granville,ND,48.269326,-100.82468,0.842458666,-1.759722633,-6,1,"48.269326, -100.82468"
58634,Grassy Butte,ND,47.393108,-103.36899,0.827165777,-1.80412922,-7,1,"47.393108, -103.36899"
58039,Great Bend,ND,46.153098,-96.80909,0.80552352,-1.689637366,-6,1,"46.153098, -96.80909"
58845,Grenora,ND,48.629988,-103.93903,0.848753406,-1.814078295,-6,1,"48.629988, -103.93903"
58040,Gwinner,ND,46.214772,-97.66923,0.806599934,-1.704649641,-6,1,"46.214772, -97.66923"
58542,Hague,ND,46.05082,-100.03576,0.803738432,-1.745953382,-6,1,"46.05082, -100.03576"
58636,Halliday,ND,47.371929,-102.34345,0.826796134,-1.78623017,-7,1,"47.371929, -102.34345"
58337,Hamberg,ND,47.587372,-99.667737,0.830556324,-1.739530169,-6,1,"47.587372, -99.667737"
58238,Hamilton,ND,48.782885,-97.4149,0.851421962,-1.700210746,-6,1,"48.782885, -97.4149"
58338,Hampden,ND,48.530196,-98.641,0.847011707,-1.721610227,-6,1,"48.530196, -98.641"
58041,Hankinson,ND,46.052141,-96.91067,0.803761488,-1.691410272,-6,1,"46.052141, -96.91067"
58448,Hannaford,ND,47.31361,-98.2122,0.825778276,-1.714126256,-6,1,"47.31361, -98.2122"
58239,Hannah,ND,48.950929,-98.66921,0.854354883,-1.722102585,-6,1,"48.950929, -98.66921"
58339,Hansboro,ND,48.900063,-99.427769,0.853467104,-1.735341937,-6,1,"48.900063, -99.427769"
58341,Harvey,ND,47.767862,-99.84416,0.833706469,-1.742609331,-6,1,"47.767862, -99.84416"
58042,Harwood,ND,46.984696,-96.9327,0.820037643,-1.691794768,-6,1,"46.984696, -96.9327"
58240,Hatton,ND,47.631,-97.48511,0.831317776,-1.701436141,-6,1,"47.631, -97.48511"
58043,Havana,ND,45.979819,-97.57406,0.802499231,-1.702988612,-6,1,"45.979819, -97.57406"
58544,Hazelton,ND,46.488312,-100.29283,0.811374108,-1.7504401,-6,1,"46.488312, -100.29283"
58545,Hazen,ND,47.290543,-101.61207,0.82537568,-1.773465181,-7,1,"47.290543, -101.61207"
58638,Hebron,ND,46.877355,-102.0497,0.818164189,-1.781103266,-6,1,"46.877355, -102.0497"
58241,Hensel,ND,48.710208,-97.69893,0.850153509,-1.705168004,-6,1,"48.710208, -97.69893"
58639,Hettinger,ND,46.043733,-102.60353,0.803614741,-1.790769423,-7,1,"46.043733, -102.60353"
58045,Hillsboro,ND,47.389215,-97.05327,0.827097832,-1.693899111,-6,1,"47.389215, -97.05327"
58243,Hoople,ND,48.515762,-97.66385,0.846759786,-1.704555743,-6,1,"48.515762, -97.66385"
58046,Hope,ND,47.293363,-97.75338,0.825424899,-1.706118336,-6,1,"47.293363, -97.75338"
58047,Horace,ND,46.724294,-96.8728,0.815492771,-1.690749316,-6,1,"46.724294, -96.8728"
58048,Hunter,ND,47.198818,-97.21831,0.823774777,-1.696779603,-6,1,"47.198818, -97.21831"
58451,Hurdsfield,ND,47.456626,-99.9372,0.828274376,-1.744233185,-6,1,"47.456626, -99.9372"
58244,Inkster,ND,48.144073,-97.63321,0.840272589,-1.704020974,-6,1,"48.144073, -97.63321"
58405,Jamestown,ND,46.913344,-98.699553,0.818792316,-1.72263217,-6,1,"46.913344, -98.699553"
58401,Jamestown,ND,46.906983,-98.72826,0.818681296,-1.723133202,-6,1,"46.906983, -98.72826"
58402,Jamestown,ND,46.97882,-98.960032,0.819935088,-1.727178386,-6,1,"46.97882, -98.960032"
58452,Jessie,ND,47.456477,-98.230415,0.828271775,-1.714444167,-6,1,"47.456477, -98.230415"
58454,Jud,ND,46.57995,-98.89748,0.812973493,-1.726086648,-6,1,"46.57995, -98.89748"
58744,Karlsruhe,ND,48.102064,-100.61537,0.839539394,-1.756069485,-6,1,"48.102064, -100.61537"
58049,Kathryn,ND,46.657292,-97.98732,0.814323365,-1.710201359,-6,1,"46.657292, -97.98732"
58847,Keene,ND,47.8845,-102.90911,0.835742186,-1.7961028,-6,1,"47.8845, -102.90911"
58746,Kenmare,ND,48.719925,-102.08301,0.850323103,-1.781684635,-6,1,"48.719925, -102.08301"
58455,Kensal,ND,47.290251,-98.75318,0.825370584,-1.723568138,-6,1,"47.290251, -98.75318"
58747,Kief,ND,47.808989,-100.51007,0.83442427,-1.754231653,-6,1,"47.808989, -100.51007"
58640,Killdeer,ND,47.411564,-102.82766,0.827487895,-1.794681229,-7,1,"47.411564, -102.82766"
58051,Kindred,ND,46.634764,-97.02012,0.813930178,-1.693320535,-6,1,"46.634764, -97.02012"
58549,Kintyre,ND,46.467732,-99.93796,0.811014919,-1.74424645,-6,1,"46.467732, -99.93796"
58343,Knox,ND,48.311156,-99.70744,0.843188738,-1.740223117,-6,1,"48.311156, -99.70744"
58748,Kramer,ND,48.687522,-100.6606,0.849757564,-1.756858897,-6,1,"48.687522, -100.6606"
58456,Kulm,ND,46.270766,-98.93292,0.807577214,-1.726705193,-6,1,"46.270766, -98.93292"
58344,Lakota,ND,48.021136,-98.33502,0.838126934,-1.716269869,-6,1,"48.021136, -98.33502"
58458,Lamoure,ND,46.367889,-98.29376,0.80927233,-1.715549746,-6,1,"46.367889, -98.29376"
58249,Langdon,ND,48.811921,-98.31033,0.851928736,-1.715838947,-6,1,"48.811921, -98.31033"
58250,Lankin,ND,48.288615,-98.00082,0.842795323,-1.710436979,-6,1,"48.288615, -98.00082"
58750,Lansford,ND,48.611257,-101.4194,0.848426488,-1.770102455,-6,1,"48.611257, -101.4194"
58251,Larimore,ND,47.942137,-97.67455,0.836748141,-1.704742493,-6,1,"47.942137, -97.67455"
58345,Lawton,ND,48.303578,-98.33378,0.843056477,-1.716248227,-6,1,"48.303578, -98.33378"
58346,Leeds,ND,48.286717,-99.42675,0.842762197,-1.735324152,-6,1,"48.286717, -99.42675"
58641,Lefor,ND,46.666229,-102.48549,0.814479346,-1.788709236,-7,1,"46.666229, -102.48549"
58460,Lehr,ND,46.309847,-99.32181,0.808259306,-1.733492604,-6,1,"46.309847, -99.32181"
57638,Lemmon,ND,46.034096,-102.11476,0.803446543,-1.782238777,-7,1,"46.034096, -102.11476"
58052,Leonard,ND,46.650902,-97.28313,0.814211839,-1.697910925,-6,1,"46.650902, -97.28313"
58053,Lidgerwood,ND,46.067238,-97.18736,0.80402498,-1.696239423,-6,1,"46.067238, -97.18736"
58752,Lignite,ND,48.845965,-102.57917,0.852522916,-1.79034426,-6,1,"48.845965, -102.57917"
58552,Linton,ND,46.257466,-100.23833,0.807345085,-1.749488895,-6,1,"46.257466, -100.23833"
58054,Lisbon,ND,46.43383,-97.67678,0.810423218,-1.704781414,-6,1,"46.43383, -97.67678"
58461,Litchville,ND,46.654622,-98.20015,0.814276765,-1.713915943,-6,1,"46.654622, -98.20015"
58056,Luverne,ND,47.252754,-97.93864,0.824716138,-1.709351733,-6,1,"47.252754, -97.93864"
58348,Maddock,ND,47.955217,-99.52317,0.83697643,-1.737006999,-6,1,"47.955217, -99.52317"
58255,Maida,ND,48.999101,-98.35241,0.855195643,-1.716573382,-6,1,"48.999101, -98.35241"
58756,Makoti,ND,47.962814,-101.81113,0.837109023,-1.776939434,-6,1,"47.962814, -101.81113"
58554,Mandan,ND,46.812148,-100.90891,0.817026113,-1.761192724,-6,1,"46.812148, -100.90891"
58757,Mandaree,ND,47.702563,-102.58745,0.832566786,-1.790488774,-6,1,"47.702563, -102.58745"
58642,Manning,ND,47.151337,-102.82216,0.822946077,-1.794585236,-7,1,"47.151337, -102.82216"
58058,Mantador,ND,46.167324,-96.98251,0.805771811,-1.692664116,-6,1,"46.167324, -96.98251"
58256,Manvel,ND,48.083218,-97.18994,0.839210469,-1.696284453,-6,1,"48.083218, -97.18994"
58059,Mapleton,ND,46.839654,-97.12241,0.817506183,-1.695105832,-6,1,"46.839654, -97.12241"
58466,Marion,ND,46.611528,-98.36911,0.813524633,-1.716864852,-6,1,"46.611528, -98.36911"
58643,Marmarth,ND,46.2715,-103.93203,0.807590025,-1.813956122,-7,1,"46.2715, -103.93203"
58644,Marshall,ND,47.402085,-102.622139,0.827322456,-1.791094211,-7,1,"47.402085, -102.622139"
58758,Martin,ND,47.781908,-100.10165,0.833951617,-1.747103379,-6,1,"47.781908, -100.10165"
58759,Max,ND,47.855591,-101.26056,0.835237628,-1.767330174,-6,1,"47.855591, -101.26056"
58760,Maxbass,ND,48.686244,-101.15787,0.849735258,-1.765537896,-6,1,"48.686244, -101.15787"
58257,Mayville,ND,47.490878,-97.29392,0.828872186,-1.698099246,-6,1,"47.490878, -97.29392"
58463,Mcclusky,ND,47.483877,-100.48694,0.828749995,-1.753827958,-6,1,"47.483877, -100.48694"
58755,Mcgregor,ND,48.632655,-102.93658,0.848799954,-1.796582242,-6,1,"48.632655, -102.93658"
58464,Mchenry,ND,47.583586,-98.5889,0.830490246,-1.720700911,-6,1,"47.583586, -98.5889"
58553,Mckenzie,ND,46.814568,-100.40137,0.817068349,-1.75233448,-6,1,"46.814568, -100.40137"
58057,Mcleod,ND,46.451477,-97.24848,0.810731216,-1.697306169,-6,1,"46.451477, -97.24848"
58254,Mcville,ND,47.765244,-98.16357,0.833660776,-1.713277502,-6,1,"47.765244, -98.16357"
58467,Medina,ND,46.867794,-99.33125,0.817997318,-1.733657363,-6,1,"46.867794, -99.33125"
58645,Medora,ND,46.92752,-103.56872,0.819039734,-1.807615166,-7,1,"46.92752, -103.56872"
58258,Mekinock,ND,48.008825,-97.35424,0.837912066,-1.699152029,-6,1,"48.008825, -97.35424"
58558,Menoken,ND,46.813571,-100.53101,0.817050949,-1.754597125,-6,1,"46.813571, -100.53101"
58559,Mercer,ND,47.429223,-100.72662,0.827796103,-1.758011163,-6,1,"47.429223, -100.72662"
58259,Michigan,ND,48.052404,-98.12379,0.838672663,-1.71258321,-6,1,"48.052404, -98.12379"
58060,Milnor,ND,46.253432,-97.44507,0.807274679,-1.700737311,-6,1,"46.253432, -97.44507"
58260,Milton,ND,48.622954,-98.05162,0.848630639,-1.711323606,-6,1,"48.622954, -98.05162"
58351,Minnewaukan,ND,48.100632,-99.29718,0.839514401,-1.733062729,-6,1,"48.100632, -99.29718"
58701,Minot,ND,48.19983,-101.28579,0.841245732,-1.767770521,-6,1,"48.19983, -101.28579"
58000,Minot,ND,48.226422,-101.274388,0.84170985,-1.767571519,-6,1,"48.226422, -101.274388"
58707,Minot,ND,48.245267,-101.301179,0.842038758,-1.76803911,-6,1,"48.245267, -101.301179"
58703,Minot,ND,48.277024,-101.31942,0.842593022,-1.768357475,-6,1,"48.277024, -101.31942"
58702,Minot,ND,48.336898,-101.451285,0.84363802,-1.770658954,-6,1,"48.336898, -101.451285"
58705,Minot AFB,ND,48.234184,-101.297161,0.841845323,-1.767968982,-6,1,"48.234184, -101.297161"
58704,Minot AFB,ND,48.41647,-101.3274,0.845026814,-1.768496752,-6,1,"48.41647, -101.3274"
58261,Minto,ND,48.288316,-97.28711,0.842790104,-1.697980389,-6,1,"48.288316, -97.28711"
58560,Moffit,ND,46.677294,-100.28185,0.814672466,-1.750248462,-6,1,"46.677294, -100.28185"
58761,Mohall,ND,48.770684,-101.55153,0.851209014,-1.772408559,-6,1,"48.770684, -101.55153"
58472,Montpelier,ND,46.638134,-98.63923,0.813988995,-1.721579335,-6,1,"46.638134, -98.63923"
58061,Mooreton,ND,46.27338,-96.88178,0.807622837,-1.690906046,-6,1,"46.27338, -96.88178"
58646,Mott,ND,46.379559,-102.28758,0.80947601,-1.785255055,-7,1,"46.379559, -102.28758"
58262,Mountain,ND,48.689123,-97.86695,0.849785506,-1.708100506,-6,1,"48.689123, -97.86695"
58352,Munich,ND,48.696001,-98.87272,0.84990555,-1.725654504,-6,1,"48.696001, -98.87272"
58353,Mylo,ND,48.636915,-99.61665,0.848874305,-1.738638532,-6,1,"48.636915, -99.61665"
58561,Napoleon,ND,46.477491,-99.71689,0.811185246,-1.74038805,-6,1,"46.477491, -99.71689"
58265,Neche,ND,48.956342,-97.59021,0.854449358,-1.703270482,-6,1,"48.956342, -97.59021"
58355,Nekoma,ND,48.591846,-98.36827,0.848087702,-1.716850191,-6,1,"48.591846, -98.36827"
58647,New England,ND,46.511555,-102.8735,0.811779775,-1.795481288,-7,1,"46.511555, -102.8735"
58562,New Leipzig,ND,46.346028,-102.0077,0.808890784,-1.780370227,-7,1,"46.346028, -102.0077"
58356,New Rockford,ND,47.669608,-99.10553,0.831991613,-1.729717805,-6,1,"47.669608, -99.10553"
58563,New Salem,ND,46.909229,-101.4391,0.818720496,-1.770446285,-6,1,"46.909229, -101.4391"
58763,New Town,ND,47.983034,-102.54126,0.837461928,-1.789682606,-6,1,"47.983034, -102.54126"
58762,Newburg,ND,48.671806,-100.96154,0.849483268,-1.762111291,-6,1,"48.671806, -100.96154"
58266,Niagara,ND,48.000075,-97.85041,0.83775935,-1.707811829,-6,1,"48.000075, -97.85041"
58062,Nome,ND,46.669107,-97.81842,0.814529576,-1.707253498,-6,1,"46.669107, -97.81842"
58765,Noonan,ND,48.857983,-103.03833,0.852732669,-1.798358114,-6,1,"48.857983, -103.03833"
58267,Northwood,ND,47.76354,-97.59279,0.833631035,-1.703315512,-6,1,"47.76354, -97.59279"
58768,Norwich,ND,48.250987,-101.00165,0.84213859,-1.762811342,-6,1,"48.250987, -101.00165"
58474,Oakes,ND,46.090506,-98.11584,0.804431084,-1.712444456,-6,1,"46.090506, -98.11584"
58357,Oberon,ND,47.931081,-99.22269,0.836555177,-1.731762633,-6,1,"47.931081, -99.22269"
57683,Orange,ND,45.984316,-102.101218,0.802577718,-1.782002424,-7,1,"45.984316, -102.101218"
58063,Oriska,ND,46.947243,-97.81827,0.819383965,-1.70725088,-6,1,"46.947243, -97.81827"
58359,Orrin,ND,48.091057,-100.1644,0.839347285,-1.748198573,-6,1,"48.091057, -100.1644"
58269,Osnabrock,ND,48.695247,-98.17672,0.84989239,-1.713507013,-6,1,"48.695247, -98.17672"
58064,Page,ND,47.151891,-97.60401,0.822955746,-1.703511338,-6,1,"47.151891, -97.60401"
58769,Palermo,ND,48.330437,-102.23239,0.843525255,-1.784291808,-6,1,"48.330437, -102.23239"
58270,Park River,ND,48.39642,-97.78025,0.844676875,-1.706587306,-6,1,"48.39642, -97.78025"
58770,Parshall,ND,47.927133,-102.13973,0.836486272,-1.782674586,-6,1,"47.927133, -102.13973"
58361,Pekin,ND,47.75436,-98.33975,0.833470814,-1.716352423,-6,1,"47.75436, -98.33975"
58271,Pembina,ND,48.943042,-97.27924,0.854217229,-1.697843032,-6,1,"48.943042, -97.27924"
58362,Penn,ND,48.223375,-99.09558,0.84165667,-1.729544145,-6,1,"48.223375, -99.09558"
58363,Perth,ND,48.742513,-99.42744,0.850717338,-1.735336195,-6,1,"48.742513, -99.42744"
58272,Petersburg,ND,48.013283,-97.99298,0.837989873,-1.710300145,-6,1,"48.013283, -97.99298"
58475,Pettibone,ND,47.149515,-99.566,0.822914277,-1.737754523,-6,1,"47.149515, -99.566"
58065,Pillsbury,ND,46.650741,-98.195722,0.814209029,-1.71383866,-6,1,"46.650741, -98.195722"
58476,Pingree,ND,47.189716,-98.97328,0.823615917,-1.727409607,-6,1,"47.189716, -98.97328"
58273,Pisek,ND,48.303376,-97.69767,0.843052951,-1.705146013,-6,1,"48.303376, -97.69767"
58771,Plaza,ND,48.073998,-101.9763,0.83904955,-1.779822194,-6,1,"48.073998, -101.9763"
58300,Poplar Grove,ND,48.10066,-98.984266,0.839514889,-1.727601349,-6,1,"48.10066, -98.984266"
58772,Portal,ND,48.973939,-102.60078,0.854756483,-1.790721426,-6,1,"48.973939, -102.60078"
58274,Portland,ND,47.491179,-97.46343,0.828877439,-1.701057754,-6,1,"47.491179, -97.46343"
58773,Powers Lake,ND,48.574749,-102.65064,0.847789303,-1.791591647,-6,1,"48.574749, -102.65064"
58564,Raleigh,ND,46.291855,-101.34592,0.807945287,-1.768819987,-7,1,"46.291855, -101.34592"
58849,Ray,ND,48.326813,-103.19462,0.843462004,-1.801085889,-6,1,"48.326813, -103.19462"
58649,Reeder,ND,46.140764,-102.92304,0.805308251,-1.796345924,-7,1,"46.140764, -102.92304"
58477,Regan,ND,47.229815,-100.5398,0.824315777,-1.754750539,-6,1,"47.229815, -100.5398"
58650,Regent,ND,46.405798,-102.60398,0.809933967,-1.790777277,-7,1,"46.405798, -102.60398"
58275,Reynolds,ND,47.67933,-97.121,0.832161294,-1.695081223,-6,1,"47.67933, -97.121"
58651,Rhame,ND,46.329565,-103.68539,0.80860345,-1.809651442,-7,1,"46.329565, -103.68539"
58652,Richardton,ND,46.891017,-102.28356,0.818402636,-1.785184893,-7,1,"46.891017, -102.28356"
58565,Riverdale,ND,47.494559,-101.37668,0.828936431,-1.769356851,-6,1,"47.494559, -101.37668"
58478,Robinson,ND,47.135224,-99.74552,0.822664852,-1.740887738,-6,1,"47.135224, -99.74552"
58365,Rocklake,ND,48.84741,-99.26643,0.852548136,-1.73252604,-6,1,"48.84741, -99.26643"
58479,Rogers,ND,47.092093,-98.25077,0.821912075,-1.714799429,-6,1,"47.092093, -98.25077"
58366,Rolette,ND,48.653781,-99.91768,0.849168672,-1.743892497,-6,1,"48.653781, -99.91768"
58367,Rolla,ND,48.855873,-99.58558,0.852695843,-1.738096259,-6,1,"48.855873, -99.58558"
58775,Roseglen,ND,47.710089,-101.84406,0.832698139,-1.777514171,-6,1,"47.710089, -101.84406"
58776,Ross,ND,48.24767,-102.62331,0.842080698,-1.791114649,-6,1,"48.24767, -102.62331"
58368,Rugby,ND,48.273263,-100.00991,0.84252738,-1.745502214,-6,1,"48.273263, -100.00991"
58778,Ruso,ND,47.783028,-100.93423,0.833971165,-1.761634641,-6,1,"47.783028, -100.93423"
58067,Rutland,ND,46.072821,-97.49872,0.804122422,-1.70167368,-6,1,"46.072821, -97.49872"
58779,Ryder,ND,47.811566,-101.86084,0.834469247,-1.777807037,-6,1,"47.811566, -101.86084"
58566,Saint Anthony,ND,46.59174,-100.93332,0.813179267,-1.761618759,-6,1,"46.59174, -100.93332"
58369,Saint John,ND,48.937584,-99.8055,0.854121969,-1.741934587,-6,1,"48.937584, -99.8055"
58370,Saint Michael,ND,47.994379,-98.86913,0.837659936,-1.725591847,-6,1,"47.994379, -98.86913"
58276,Saint Thomas,ND,48.628551,-97.44823,0.848728325,-1.700792464,-6,1,"48.628551, -97.44823"
58480,Sanborn,ND,46.92853,-98.25936,0.819057362,-1.714949353,-6,1,"46.92853, -98.25936"
58372,Sarles,ND,48.947387,-99.02227,0.854293063,-1.728264644,-6,1,"48.947387, -99.02227"
58781,Sawyer,ND,48.037844,-101.09637,0.838418543,-1.764464518,-6,1,"48.037844, -101.09637"
58653,Scranton,ND,46.172025,-103.09161,0.805853859,-1.799288026,-7,1,"46.172025, -103.09161"
